"pdt_id";"review_detailquestion";"response";"response_percent"
300970387;"자극도는 어떤가요?";"자극적임";0
300970387;"어떤 피부타입이세요?";"건성";0
300970387;"어떤 피부타입이세요?";"지성";0
300970387;"어떤 피부타입이세요?";"복합성";100
300970387;"어떤 피부타입이세요?";"민감성";0
300960704;"향은 좋은가요?";"좋음";55
300960704;"향은 좋은가요?";"보통";45
300960704;"향은 좋은가요?";"좋지않음";0
300960704;"발림성은 좋나요?";"좋음";100
300960704;"발림성은 좋나요?";"보통";0
300960704;"발림성은 좋나요?";"좋지않음";0
300960704;"제품에 끈적임이 있나요?";"없음";50
300960704;"제품에 끈적임이 있나요?";"적당함";50
300960704;"제품에 끈적임이 있나요?";"심함";0
300960704;"자극도는 어떤가요?";"순함";67
300960704;"자극도는 어떤가요?";"적당함";33
300960704;"자극도는 어떤가요?";"자극적임";0
300960704;"어떤 피부타입이세요?";"건성";42
300960704;"어떤 피부타입이세요?";"지성";8
300960704;"어떤 피부타입이세요?";"복합성";50
300960704;"어떤 피부타입이세요?";"민감성";0
300968483;"향은 좋은가요?";"좋음";0
300968483;"향은 좋은가요?";"보통";100
300968483;"향은 좋은가요?";"좋지않음";0
300968483;"발림성은 좋나요?";"좋음";100
300968483;"발림성은 좋나요?";"보통";0
300968483;"발림성은 좋나요?";"좋지않음";0
300968483;"제품에 끈적임이 있나요?";"없음";0
300968483;"제품에 끈적임이 있나요?";"적당함";100
300968483;"제품에 끈적임이 있나요?";"심함";0
300968483;"자극도는 어떤가요?";"순함";100
300968483;"자극도는 어떤가요?";"적당함";0
300968483;"자극도는 어떤가요?";"자극적임";0
300968483;"어떤 피부타입이세요?";"건성";0
300968483;"어떤 피부타입이세요?";"지성";0
300968483;"어떤 피부타입이세요?";"복합성";100
300968483;"어떤 피부타입이세요?";"민감성";0
300968158;"향은 좋은가요?";"좋음";33
300968158;"향은 좋은가요?";"보통";67
300968158;"향은 좋은가요?";"좋지않음";0
300968158;"발림성은 좋나요?";"좋음";50
300968158;"발림성은 좋나요?";"보통";50
300968158;"발림성은 좋나요?";"좋지않음";0
300968158;"제품에 끈적임이 있나요?";"없음";33
300968158;"제품에 끈적임이 있나요?";"적당함";67
300968158;"제품에 끈적임이 있나요?";"심함";0
300968158;"자극도는 어떤가요?";"순함";33
300968158;"자극도는 어떤가요?";"적당함";67
300968158;"자극도는 어떤가요?";"자극적임";0
300968158;"어떤 피부타입이세요?";"건성";0
300968158;"어떤 피부타입이세요?";"지성";17
300968158;"어떤 피부타입이세요?";"복합성";83
300968158;"어떤 피부타입이세요?";"민감성";0
300966784;"향은 좋은가요?";"좋음";75
300966784;"향은 좋은가요?";"보통";25
300966784;"향은 좋은가요?";"좋지않음";0
300966784;"발림성은 좋나요?";"좋음";83
300966784;"발림성은 좋나요?";"보통";17
300966784;"발림성은 좋나요?";"좋지않음";0
300966784;"제품에 끈적임이 있나요?";"없음";42
300966784;"제품에 끈적임이 있나요?";"적당함";58
300966784;"제품에 끈적임이 있나요?";"심함";0
300966784;"자극도는 어떤가요?";"순함";83
300966784;"자극도는 어떤가요?";"적당함";17
300966784;"자극도는 어떤가요?";"자극적임";0
300966784;"어떤 피부타입이세요?";"건성";38
300966784;"어떤 피부타입이세요?";"지성";0
300966784;"어떤 피부타입이세요?";"복합성";62
300966784;"어떤 피부타입이세요?";"민감성";0
300966722;"향은 좋은가요?";"좋음";0
300966722;"향은 좋은가요?";"보통";100
300966722;"향은 좋은가요?";"좋지않음";0
300966722;"발림성은 좋나요?";"좋음";0
300966722;"발림성은 좋나요?";"보통";100
300966722;"발림성은 좋나요?";"좋지않음";0
300966722;"제품에 끈적임이 있나요?";"없음";100
300966722;"제품에 끈적임이 있나요?";"적당함";0
300966722;"제품에 끈적임이 있나요?";"심함";0
300966722;"자극도는 어떤가요?";"순함";100
300966722;"자극도는 어떤가요?";"적당함";0
300966722;"자극도는 어떤가요?";"자극적임";0
300966722;"어떤 피부타입이세요?";"건성";0
300966722;"어떤 피부타입이세요?";"지성";0
300966722;"어떤 피부타입이세요?";"복합성";100
300966722;"어떤 피부타입이세요?";"민감성";0
300966656;"향은 좋은가요?";"좋음";33
300966656;"향은 좋은가요?";"보통";67
300966656;"향은 좋은가요?";"좋지않음";0
300966656;"발림성은 좋나요?";"좋음";33
300966656;"발림성은 좋나요?";"보통";67
300966656;"발림성은 좋나요?";"좋지않음";0
300966656;"제품에 끈적임이 있나요?";"없음";33
300966656;"제품에 끈적임이 있나요?";"적당함";67
300966656;"제품에 끈적임이 있나요?";"심함";0
300966656;"자극도는 어떤가요?";"순함";33
300966656;"자극도는 어떤가요?";"적당함";67
300966656;"자극도는 어떤가요?";"자극적임";0
300966656;"어떤 피부타입이세요?";"건성";0
300966656;"어떤 피부타입이세요?";"지성";0
300966656;"어떤 피부타입이세요?";"복합성";100
300966656;"어떤 피부타입이세요?";"민감성";0
300966649;"향은 좋은가요?";"좋음";25
300966649;"향은 좋은가요?";"보통";75
300966649;"향은 좋은가요?";"좋지않음";0
300966649;"발림성은 좋나요?";"좋음";50
300966649;"발림성은 좋나요?";"보통";50
300966649;"발림성은 좋나요?";"좋지않음";0
300966649;"제품에 끈적임이 있나요?";"없음";75
300966649;"제품에 끈적임이 있나요?";"적당함";25
300966649;"제품에 끈적임이 있나요?";"심함";0
300966649;"자극도는 어떤가요?";"순함";75
300966649;"자극도는 어떤가요?";"적당함";25
300966649;"자극도는 어떤가요?";"자극적임";0
300966649;"어떤 피부타입이세요?";"건성";0
300966649;"어떤 피부타입이세요?";"지성";25
300966649;"어떤 피부타입이세요?";"복합성";75
300966649;"어떤 피부타입이세요?";"민감성";0
300966532;"향은 좋은가요?";"좋음";100
300966532;"향은 좋은가요?";"보통";0
300966532;"향은 좋은가요?";"좋지않음";0
300966532;"발림성은 좋나요?";"좋음";0
300966532;"발림성은 좋나요?";"보통";100
300966532;"발림성은 좋나요?";"좋지않음";0
300966532;"제품에 끈적임이 있나요?";"없음";0
300966532;"제품에 끈적임이 있나요?";"적당함";100
300966532;"제품에 끈적임이 있나요?";"심함";0
300966532;"자극도는 어떤가요?";"순함";100
300966532;"자극도는 어떤가요?";"적당함";0
300966532;"자극도는 어떤가요?";"자극적임";0
300966532;"어떤 피부타입이세요?";"건성";100
300966532;"어떤 피부타입이세요?";"지성";0
300966532;"어떤 피부타입이세요?";"복합성";0
300966532;"어떤 피부타입이세요?";"민감성";0
300966528;"향은 좋은가요?";"좋음";100
300966528;"향은 좋은가요?";"보통";0
300966528;"향은 좋은가요?";"좋지않음";0
300966528;"발림성은 좋나요?";"좋음";100
300966528;"발림성은 좋나요?";"보통";0
300966528;"발림성은 좋나요?";"좋지않음";0
300966528;"제품에 끈적임이 있나요?";"없음";0
300966528;"제품에 끈적임이 있나요?";"적당함";100
300966528;"제품에 끈적임이 있나요?";"심함";0
300966528;"자극도는 어떤가요?";"순함";0
300966528;"자극도는 어떤가요?";"적당함";100
300966528;"자극도는 어떤가요?";"자극적임";0
300966528;"어떤 피부타입이세요?";"건성";100
300966528;"어떤 피부타입이세요?";"지성";0
300966528;"어떤 피부타입이세요?";"복합성";0
300966528;"어떤 피부타입이세요?";"민감성";0
300966524;"향은 좋은가요?";"좋음";100
300966524;"향은 좋은가요?";"보통";0
300966524;"향은 좋은가요?";"좋지않음";0
300966524;"발림성은 좋나요?";"좋음";25
300966524;"발림성은 좋나요?";"보통";75
300966524;"발림성은 좋나요?";"좋지않음";0
300966524;"제품에 끈적임이 있나요?";"없음";50
300966524;"제품에 끈적임이 있나요?";"적당함";50
300966524;"제품에 끈적임이 있나요?";"심함";0
300966524;"자극도는 어떤가요?";"순함";75
300966524;"자극도는 어떤가요?";"적당함";25
300966524;"자극도는 어떤가요?";"자극적임";0
300966524;"어떤 피부타입이세요?";"건성";75
300966524;"어떤 피부타입이세요?";"지성";25
300966524;"어떤 피부타입이세요?";"복합성";0
300966524;"어떤 피부타입이세요?";"민감성";0
300964008;"향은 좋은가요?";"좋음";100
300964008;"향은 좋은가요?";"보통";0
300964008;"향은 좋은가요?";"좋지않음";0
300964008;"발림성은 좋나요?";"좋음";67
300964008;"발림성은 좋나요?";"보통";33
300964008;"발림성은 좋나요?";"좋지않음";0
300964008;"제품에 끈적임이 있나요?";"없음";100
300964008;"제품에 끈적임이 있나요?";"적당함";0
300964008;"제품에 끈적임이 있나요?";"심함";0
300964008;"자극도는 어떤가요?";"순함";67
300964008;"자극도는 어떤가요?";"적당함";33
300964008;"자극도는 어떤가요?";"자극적임";0
300964008;"어떤 피부타입이세요?";"건성";33
300964008;"어떤 피부타입이세요?";"지성";33
300964008;"어떤 피부타입이세요?";"복합성";33
300964008;"어떤 피부타입이세요?";"민감성";0
300963990;"향은 좋은가요?";"좋음";100
300963990;"향은 좋은가요?";"보통";0
300963990;"향은 좋은가요?";"좋지않음";0
300963990;"발림성은 좋나요?";"좋음";50
300963990;"발림성은 좋나요?";"보통";50
300963990;"발림성은 좋나요?";"좋지않음";0
300963990;"제품에 끈적임이 있나요?";"없음";50
300963990;"제품에 끈적임이 있나요?";"적당함";50
300963990;"제품에 끈적임이 있나요?";"심함";0
300963990;"자극도는 어떤가요?";"순함";75
300963990;"자극도는 어떤가요?";"적당함";25
300963990;"자극도는 어떤가요?";"자극적임";0
300963990;"어떤 피부타입이세요?";"건성";25
300963990;"어떤 피부타입이세요?";"지성";25
300963990;"어떤 피부타입이세요?";"복합성";50
300963990;"어떤 피부타입이세요?";"민감성";0
300963941;"향은 좋은가요?";"좋음";100
300963941;"향은 좋은가요?";"보통";0
300963941;"향은 좋은가요?";"좋지않음";0
300963941;"발림성은 좋나요?";"좋음";60
300963941;"발림성은 좋나요?";"보통";40
300963941;"발림성은 좋나요?";"좋지않음";0
300963941;"제품에 끈적임이 있나요?";"없음";40
300963941;"제품에 끈적임이 있나요?";"적당함";60
300963941;"제품에 끈적임이 있나요?";"심함";0
300963941;"자극도는 어떤가요?";"순함";60
300963941;"자극도는 어떤가요?";"적당함";40
300963941;"자극도는 어떤가요?";"자극적임";0
300963941;"어떤 피부타입이세요?";"건성";60
300963941;"어떤 피부타입이세요?";"지성";20
300963941;"어떤 피부타입이세요?";"복합성";20
300963941;"어떤 피부타입이세요?";"민감성";0
300962180;"향은 좋은가요?";"좋음";50
300962180;"향은 좋은가요?";"보통";50
300962180;"향은 좋은가요?";"좋지않음";0
300962180;"발림성은 좋나요?";"좋음";0
300962180;"발림성은 좋나요?";"보통";100
300962180;"발림성은 좋나요?";"좋지않음";0
300962180;"제품에 끈적임이 있나요?";"없음";0
300962180;"제품에 끈적임이 있나요?";"적당함";100
300962180;"제품에 끈적임이 있나요?";"심함";0
300962180;"자극도는 어떤가요?";"순함";0
300962180;"자극도는 어떤가요?";"적당함";100
300962180;"자극도는 어떤가요?";"자극적임";0
300962180;"어떤 피부타입이세요?";"건성";50
300962180;"어떤 피부타입이세요?";"지성";0
300962180;"어떤 피부타입이세요?";"복합성";50
300962180;"어떤 피부타입이세요?";"민감성";0
300960794;"향은 좋은가요?";"좋음";0
300960794;"향은 좋은가요?";"보통";100
300960794;"향은 좋은가요?";"좋지않음";0
300960794;"발림성은 좋나요?";"좋음";50
300960794;"발림성은 좋나요?";"보통";50
300960794;"발림성은 좋나요?";"좋지않음";0
300960794;"제품에 끈적임이 있나요?";"없음";0
300960794;"제품에 끈적임이 있나요?";"적당함";100
300960794;"제품에 끈적임이 있나요?";"심함";0
300960794;"자극도는 어떤가요?";"순함";0
300960794;"자극도는 어떤가요?";"적당함";100
300960794;"자극도는 어떤가요?";"자극적임";0
300960794;"어떤 피부타입이세요?";"건성";0
300960794;"어떤 피부타입이세요?";"지성";0
300960794;"어떤 피부타입이세요?";"복합성";100
300960794;"어떤 피부타입이세요?";"민감성";0
300939396;"향은 좋은가요?";"좋음";0
300939396;"향은 좋은가요?";"보통";100
300939396;"향은 좋은가요?";"좋지않음";0
300939396;"발림성은 좋나요?";"좋음";100
300939396;"발림성은 좋나요?";"보통";0
300939396;"발림성은 좋나요?";"좋지않음";0
300939396;"제품에 끈적임이 있나요?";"없음";100
300939396;"제품에 끈적임이 있나요?";"적당함";0
300939396;"제품에 끈적임이 있나요?";"심함";0
300939396;"자극도는 어떤가요?";"순함";100
300939396;"자극도는 어떤가요?";"적당함";0
300939396;"자극도는 어떤가요?";"자극적임";0
300939396;"어떤 피부타입이세요?";"건성";0
300939396;"어떤 피부타입이세요?";"지성";0
300939396;"어떤 피부타입이세요?";"복합성";100
300939396;"어떤 피부타입이세요?";"민감성";0
300958983;"향은 좋은가요?";"좋음";50
300958983;"향은 좋은가요?";"보통";50
300958983;"향은 좋은가요?";"좋지않음";0
300958983;"발림성은 좋나요?";"좋음";100
300958983;"발림성은 좋나요?";"보통";0
300958983;"발림성은 좋나요?";"좋지않음";0
300958983;"제품에 끈적임이 있나요?";"없음";50
300958983;"제품에 끈적임이 있나요?";"적당함";50
300958983;"제품에 끈적임이 있나요?";"심함";0
300958983;"자극도는 어떤가요?";"순함";100
300958983;"자극도는 어떤가요?";"적당함";0
300958983;"자극도는 어떤가요?";"자극적임";0
300958983;"어떤 피부타입이세요?";"건성";50
300958983;"어떤 피부타입이세요?";"지성";0
300958983;"어떤 피부타입이세요?";"복합성";50
300958983;"어떤 피부타입이세요?";"민감성";0
300959573;"향은 좋은가요?";"좋음";75
300959573;"향은 좋은가요?";"보통";25
300959573;"향은 좋은가요?";"좋지않음";0
300959573;"발림성은 좋나요?";"좋음";75
300959573;"발림성은 좋나요?";"보통";25
300959573;"발림성은 좋나요?";"좋지않음";0
300959573;"제품에 끈적임이 있나요?";"없음";50
300959573;"제품에 끈적임이 있나요?";"적당함";25
300959573;"제품에 끈적임이 있나요?";"심함";25
300959573;"자극도는 어떤가요?";"순함";100
300959573;"자극도는 어떤가요?";"적당함";0
300959573;"자극도는 어떤가요?";"자극적임";0
300959573;"어떤 피부타입이세요?";"건성";75
300959573;"어떤 피부타입이세요?";"지성";0
300959573;"어떤 피부타입이세요?";"복합성";25
300959573;"어떤 피부타입이세요?";"민감성";0
300950494;"향은 좋은가요?";"좋음";55
300950494;"향은 좋은가요?";"보통";45
300950494;"향은 좋은가요?";"좋지않음";0
300950494;"발림성은 좋나요?";"좋음";73
300950494;"발림성은 좋나요?";"보통";27
300950494;"발림성은 좋나요?";"좋지않음";0
300950494;"제품에 끈적임이 있나요?";"없음";64
300950494;"제품에 끈적임이 있나요?";"적당함";36
300950494;"제품에 끈적임이 있나요?";"심함";0
300950494;"자극도는 어떤가요?";"순함";64
300950494;"자극도는 어떤가요?";"적당함";27
300950494;"자극도는 어떤가요?";"자극적임";9
300950494;"어떤 피부타입이세요?";"건성";55
300950494;"어떤 피부타입이세요?";"지성";18
300950494;"어떤 피부타입이세요?";"복합성";27
300950494;"어떤 피부타입이세요?";"민감성";0
300957845;"향은 좋은가요?";"좋음";81
300957845;"향은 좋은가요?";"보통";18
300957845;"향은 좋은가요?";"좋지않음";1
300957845;"발림성은 좋나요?";"좋음";86
300957845;"발림성은 좋나요?";"보통";14
300957845;"발림성은 좋나요?";"좋지않음";0
300957845;"제품에 끈적임이 있나요?";"없음";65
300957845;"제품에 끈적임이 있나요?";"적당함";35
300957845;"제품에 끈적임이 있나요?";"심함";0
300957845;"자극도는 어떤가요?";"순함";86
300957845;"자극도는 어떤가요?";"적당함";11
300957845;"자극도는 어떤가요?";"자극적임";3
300957845;"어떤 피부타입이세요?";"건성";56
300957845;"어떤 피부타입이세요?";"지성";6
300957845;"어떤 피부타입이세요?";"복합성";36
300957845;"어떤 피부타입이세요?";"민감성";3
300957843;"향은 좋은가요?";"좋음";81
300957843;"향은 좋은가요?";"보통";19
300957843;"향은 좋은가요?";"좋지않음";0
300957843;"발림성은 좋나요?";"좋음";85
300957843;"발림성은 좋나요?";"보통";14
300957843;"발림성은 좋나요?";"좋지않음";1
300957843;"제품에 끈적임이 있나요?";"없음";77
300957843;"제품에 끈적임이 있나요?";"적당함";23
300957843;"제품에 끈적임이 있나요?";"심함";0
300957843;"자극도는 어떤가요?";"순함";70
300957843;"자극도는 어떤가요?";"적당함";26
300957843;"자극도는 어떤가요?";"자극적임";4
300957843;"어떤 피부타입이세요?";"건성";49
300957843;"어떤 피부타입이세요?";"지성";10
300957843;"어떤 피부타입이세요?";"복합성";34
300957843;"어떤 피부타입이세요?";"민감성";6
300955115;"향은 좋은가요?";"좋음";57
300955115;"향은 좋은가요?";"보통";14
300955115;"향은 좋은가요?";"좋지않음";29
300955115;"발림성은 좋나요?";"좋음";100
300955115;"발림성은 좋나요?";"보통";0
300955115;"발림성은 좋나요?";"좋지않음";0
300955115;"제품에 끈적임이 있나요?";"없음";71
300955115;"제품에 끈적임이 있나요?";"적당함";29
300955115;"제품에 끈적임이 있나요?";"심함";0
300955115;"자극도는 어떤가요?";"순함";71
300955115;"자극도는 어떤가요?";"적당함";29
300955115;"자극도는 어떤가요?";"자극적임";0
300955115;"어떤 피부타입이세요?";"건성";29
300955115;"어떤 피부타입이세요?";"지성";57
300955115;"어떤 피부타입이세요?";"복합성";14
300955115;"어떤 피부타입이세요?";"민감성";0
300951900;"향은 좋은가요?";"좋음";100
300951900;"향은 좋은가요?";"보통";0
300951900;"향은 좋은가요?";"좋지않음";0
300951900;"발림성은 좋나요?";"좋음";100
300951900;"발림성은 좋나요?";"보통";0
300951900;"발림성은 좋나요?";"좋지않음";0
300951900;"제품에 끈적임이 있나요?";"없음";100
300951900;"제품에 끈적임이 있나요?";"적당함";0
300951900;"제품에 끈적임이 있나요?";"심함";0
300951900;"자극도는 어떤가요?";"순함";100
300951900;"자극도는 어떤가요?";"적당함";0
300951900;"자극도는 어떤가요?";"자극적임";0
300951900;"어떤 피부타입이세요?";"건성";100
300951900;"어떤 피부타입이세요?";"지성";0
300951900;"어떤 피부타입이세요?";"복합성";0
300951900;"어떤 피부타입이세요?";"민감성";0
300949067;"향은 좋은가요?";"좋음";33
300949067;"향은 좋은가요?";"보통";67
300949067;"향은 좋은가요?";"좋지않음";0
300949067;"발림성은 좋나요?";"좋음";33
300949067;"발림성은 좋나요?";"보통";67
300949067;"발림성은 좋나요?";"좋지않음";0
300949067;"제품에 끈적임이 있나요?";"없음";33
300949067;"제품에 끈적임이 있나요?";"적당함";67
300949067;"제품에 끈적임이 있나요?";"심함";0
300949067;"자극도는 어떤가요?";"순함";50
300949067;"자극도는 어떤가요?";"적당함";50
300949067;"자극도는 어떤가요?";"자극적임";0
300949067;"어떤 피부타입이세요?";"건성";50
300949067;"어떤 피부타입이세요?";"지성";0
300949067;"어떤 피부타입이세요?";"복합성";50
300949067;"어떤 피부타입이세요?";"민감성";0
300949042;"향은 좋은가요?";"좋음";50
300949042;"향은 좋은가요?";"보통";50
300949042;"향은 좋은가요?";"좋지않음";0
300949042;"발림성은 좋나요?";"좋음";50
300949042;"발림성은 좋나요?";"보통";50
300949042;"발림성은 좋나요?";"좋지않음";0
300949042;"제품에 끈적임이 있나요?";"없음";50
300949042;"제품에 끈적임이 있나요?";"적당함";50
300949042;"제품에 끈적임이 있나요?";"심함";0
300949042;"자극도는 어떤가요?";"순함";50
300949042;"자극도는 어떤가요?";"적당함";50
300949042;"자극도는 어떤가요?";"자극적임";0
300949042;"어떤 피부타입이세요?";"건성";0
300949042;"어떤 피부타입이세요?";"지성";0
300949042;"어떤 피부타입이세요?";"복합성";100
300949042;"어떤 피부타입이세요?";"민감성";0
300950137;"향은 좋은가요?";"좋음";54
300950137;"향은 좋은가요?";"보통";46
300950137;"향은 좋은가요?";"좋지않음";0
300950137;"발림성은 좋나요?";"좋음";80
300950137;"발림성은 좋나요?";"보통";20
300950137;"발림성은 좋나요?";"좋지않음";0
300950137;"제품에 끈적임이 있나요?";"없음";48
300950137;"제품에 끈적임이 있나요?";"적당함";52
300950137;"제품에 끈적임이 있나요?";"심함";0
300950137;"자극도는 어떤가요?";"순함";63
300950137;"자극도는 어떤가요?";"적당함";37
300950137;"자극도는 어떤가요?";"자극적임";0
300950137;"어떤 피부타입이세요?";"건성";25
300950137;"어떤 피부타입이세요?";"지성";15
300950137;"어떤 피부타입이세요?";"복합성";57
300950137;"어떤 피부타입이세요?";"민감성";3
300950034;"향은 좋은가요?";"좋음";63
300950034;"향은 좋은가요?";"보통";37
300950034;"향은 좋은가요?";"좋지않음";0
300950034;"발림성은 좋나요?";"좋음";79
300950034;"발림성은 좋나요?";"보통";21
300950034;"발림성은 좋나요?";"좋지않음";0
300950034;"제품에 끈적임이 있나요?";"없음";42
300950034;"제품에 끈적임이 있나요?";"적당함";58
300950034;"제품에 끈적임이 있나요?";"심함";0
300950034;"자극도는 어떤가요?";"순함";84
300950034;"자극도는 어떤가요?";"적당함";16
300950034;"자극도는 어떤가요?";"자극적임";0
300950034;"어떤 피부타입이세요?";"건성";32
300950034;"어떤 피부타입이세요?";"지성";5
300950034;"어떤 피부타입이세요?";"복합성";58
300950034;"어떤 피부타입이세요?";"민감성";5
300949366;"향은 좋은가요?";"좋음";48
300949366;"향은 좋은가요?";"보통";45
300949366;"향은 좋은가요?";"좋지않음";7
300949366;"발림성은 좋나요?";"좋음";86
300949366;"발림성은 좋나요?";"보통";10
300949366;"발림성은 좋나요?";"좋지않음";3
300949366;"제품에 끈적임이 있나요?";"없음";52
300949366;"제품에 끈적임이 있나요?";"적당함";45
300949366;"제품에 끈적임이 있나요?";"심함";3
300949366;"자극도는 어떤가요?";"순함";83
300949366;"자극도는 어떤가요?";"적당함";14
300949366;"자극도는 어떤가요?";"자극적임";3
300949366;"어떤 피부타입이세요?";"건성";45
300949366;"어떤 피부타입이세요?";"지성";10
300949366;"어떤 피부타입이세요?";"복합성";45
300949366;"어떤 피부타입이세요?";"민감성";0
300946059;"향은 좋은가요?";"좋음";57
300946059;"향은 좋은가요?";"보통";43
300946059;"향은 좋은가요?";"좋지않음";0
300946059;"발림성은 좋나요?";"좋음";57
300946059;"발림성은 좋나요?";"보통";29
300946059;"발림성은 좋나요?";"좋지않음";14
300946059;"제품에 끈적임이 있나요?";"없음";71
300946059;"제품에 끈적임이 있나요?";"적당함";29
300946059;"제품에 끈적임이 있나요?";"심함";0
300946059;"자극도는 어떤가요?";"순함";71
300946059;"자극도는 어떤가요?";"적당함";29
300946059;"자극도는 어떤가요?";"자극적임";0
300946059;"어떤 피부타입이세요?";"건성";29
300946059;"어떤 피부타입이세요?";"지성";0
300946059;"어떤 피부타입이세요?";"복합성";71
300946059;"어떤 피부타입이세요?";"민감성";0
300846270;"향은 좋은가요?";"좋음";0
300846270;"향은 좋은가요?";"보통";100
300846270;"향은 좋은가요?";"좋지않음";0
300846270;"발림성은 좋나요?";"좋음";100
300846270;"발림성은 좋나요?";"보통";0
300846270;"발림성은 좋나요?";"좋지않음";0
300846270;"제품에 끈적임이 있나요?";"없음";100
300846270;"제품에 끈적임이 있나요?";"적당함";0
300846270;"제품에 끈적임이 있나요?";"심함";0
300846270;"자극도는 어떤가요?";"순함";100
300846270;"자극도는 어떤가요?";"적당함";0
300846270;"자극도는 어떤가요?";"자극적임";0
300846270;"어떤 피부타입이세요?";"건성";100
300846270;"어떤 피부타입이세요?";"지성";0
300846270;"어떤 피부타입이세요?";"복합성";0
300846270;"어떤 피부타입이세요?";"민감성";0
300936573;"향은 좋은가요?";"좋음";83
300936573;"향은 좋은가요?";"보통";17
300936573;"향은 좋은가요?";"좋지않음";0
300936573;"발림성은 좋나요?";"좋음";100
300936573;"발림성은 좋나요?";"보통";0
300936573;"발림성은 좋나요?";"좋지않음";0
300936573;"제품에 끈적임이 있나요?";"없음";33
300936573;"제품에 끈적임이 있나요?";"적당함";67
300936573;"제품에 끈적임이 있나요?";"심함";0
300936573;"자극도는 어떤가요?";"순함";83
300936573;"자극도는 어떤가요?";"적당함";17
300936573;"자극도는 어떤가요?";"자극적임";0
300936573;"어떤 피부타입이세요?";"건성";50
300936573;"어떤 피부타입이세요?";"지성";0
300936573;"어떤 피부타입이세요?";"복합성";50
300936573;"어떤 피부타입이세요?";"민감성";0
300939556;"향은 좋은가요?";"좋음";80
300939556;"향은 좋은가요?";"보통";20
300939556;"향은 좋은가요?";"좋지않음";0
300939556;"발림성은 좋나요?";"좋음";80
300939556;"발림성은 좋나요?";"보통";20
300939556;"발림성은 좋나요?";"좋지않음";0
300939556;"제품에 끈적임이 있나요?";"없음";60
300939556;"제품에 끈적임이 있나요?";"적당함";40
300939556;"제품에 끈적임이 있나요?";"심함";0
300939556;"자극도는 어떤가요?";"순함";80
300939556;"자극도는 어떤가요?";"적당함";20
300939556;"자극도는 어떤가요?";"자극적임";0
300939556;"어떤 피부타입이세요?";"건성";40
300939556;"어떤 피부타입이세요?";"지성";40
300939556;"어떤 피부타입이세요?";"복합성";20
300939556;"어떤 피부타입이세요?";"민감성";0
300938229;"향은 좋은가요?";"좋음";33
300938229;"향은 좋은가요?";"보통";33
300938229;"향은 좋은가요?";"좋지않음";33
300938229;"발림성은 좋나요?";"좋음";33
300938229;"발림성은 좋나요?";"보통";67
300938229;"발림성은 좋나요?";"좋지않음";0
300938229;"제품에 끈적임이 있나요?";"없음";67
300938229;"제품에 끈적임이 있나요?";"적당함";33
300938229;"제품에 끈적임이 있나요?";"심함";0
300938229;"자극도는 어떤가요?";"순함";0
300938229;"자극도는 어떤가요?";"적당함";100
300938229;"자극도는 어떤가요?";"자극적임";0
300938229;"어떤 피부타입이세요?";"건성";0
300938229;"어떤 피부타입이세요?";"지성";33
300938229;"어떤 피부타입이세요?";"복합성";67
300938229;"어떤 피부타입이세요?";"민감성";0
300927099;"향은 좋은가요?";"좋음";0
300927099;"향은 좋은가요?";"보통";100
300927099;"향은 좋은가요?";"좋지않음";0
300927099;"발림성은 좋나요?";"좋음";0
300927099;"발림성은 좋나요?";"보통";100
300927099;"발림성은 좋나요?";"좋지않음";0
300927099;"제품에 끈적임이 있나요?";"없음";0
300927099;"제품에 끈적임이 있나요?";"적당함";100
300927099;"제품에 끈적임이 있나요?";"심함";0
300927099;"자극도는 어떤가요?";"순함";0
300927099;"자극도는 어떤가요?";"적당함";100
300927099;"자극도는 어떤가요?";"자극적임";0
300927099;"어떤 피부타입이세요?";"건성";0
300927099;"어떤 피부타입이세요?";"지성";0
300927099;"어떤 피부타입이세요?";"복합성";100
300927099;"어떤 피부타입이세요?";"민감성";0
300918930;"향은 좋은가요?";"좋음";100
300918930;"향은 좋은가요?";"보통";0
300918930;"향은 좋은가요?";"좋지않음";0
300918930;"발림성은 좋나요?";"좋음";100
300918930;"발림성은 좋나요?";"보통";0
300918930;"발림성은 좋나요?";"좋지않음";0
300918930;"제품에 끈적임이 있나요?";"없음";50
300918930;"제품에 끈적임이 있나요?";"적당함";50
300918930;"제품에 끈적임이 있나요?";"심함";0
300918930;"자극도는 어떤가요?";"순함";50
300918930;"자극도는 어떤가요?";"적당함";50
300918930;"자극도는 어떤가요?";"자극적임";0
300918930;"어떤 피부타입이세요?";"건성";50
300918930;"어떤 피부타입이세요?";"지성";0
300918930;"어떤 피부타입이세요?";"복합성";50
300918930;"어떤 피부타입이세요?";"민감성";0
300918917;"향은 좋은가요?";"좋음";0
300918917;"향은 좋은가요?";"보통";100
300918917;"향은 좋은가요?";"좋지않음";0
300918917;"발림성은 좋나요?";"좋음";100
300918917;"발림성은 좋나요?";"보통";0
300918917;"발림성은 좋나요?";"좋지않음";0
300918917;"제품에 끈적임이 있나요?";"없음";0
300918917;"제품에 끈적임이 있나요?";"적당함";100
300918917;"제품에 끈적임이 있나요?";"심함";0
300918917;"자극도는 어떤가요?";"순함";100
300918917;"자극도는 어떤가요?";"적당함";0
300918917;"자극도는 어떤가요?";"자극적임";0
300918917;"어떤 피부타입이세요?";"건성";0
300918917;"어떤 피부타입이세요?";"지성";0
